DB_DATETIME	GC_ACOUSTIC_SED_ID	SITE_NUMBER	TEMP_2MHZ	TEMP_1MHZ	TEMP_600KHZ	ALPHA_SUBSCRIPT_S_2MHZ	ALPHA_SUBSCRIPT_S_1MHZ	ALPHA_SUBSCRIPT_S_600KHZ	SILT_CLAY_CONC_VALUE	SILT_CLAY_CONC_ERROR	SILT_CLAY_CONC_INSTRUMENT	SAND_CONC_VALUE	SAND_CONC_ERROR	SAND_CONC_INSTRUMENT	SAND_D50_VALUE	SAND_D50_ERROR	SAND_D50_INSTRUMENT
2002-08-24T06:30:00	3955800	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.10494	-999.00000	0.121E+03	-0.999E+03	2	0.549E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T06:45:00	3955804	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.08561	-999.00000	0.874E+02	-0.999E+03	2	0.538E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T07:00:00	3955807	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.06610	-999.00000	0.533E+02	-0.999E+03	2	0.477E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T07:15:00	3955808	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.10494	-999.00000	0.121E+03	-0.999E+03	2	0.620E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T07:30:00	3955813	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.10501	-999.00000	0.121E+03	-0.999E+03	2	0.620E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T07:45:00	3955816	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	0.12331	-999.00000	0.153E+03	-0.999E+03	2	0.742E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T08:00:00	3955819	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	0.12325	-999.00000	0.153E+03	-0.999E+03	2	0.868E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T08:15:00	3955820	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	0.10392	-999.00000	0.119E+03	-0.999E+03	2	0.679E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T08:30:00	3955824	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	0.12325	-999.00000	0.153E+03	-0.999E+03	2	0.868E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T08:45:00	3955827	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	0.14277	-999.00000	0.186E+03	-0.999E+03	2	0.119E+03	-0.999E+03	2		-999.0000	-999
2002-08-24T09:00:00	3955830	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.8	-999.0	-999.00000	0.10264	-999.00000	0.117E+03	-0.999E+03	2	0.678E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T09:15:00	3955832	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.8	-999.0	-999.00000	0.12209	-999.00000	0.151E+03	-0.999E+03	2	0.914E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T09:30:00	3955835	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.8	-999.0	-999.00000	0.10276	-999.00000	0.117E+03	-0.999E+03	2	0.931E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T09:45:00	3955838	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.8	-999.0	-999.00000	0.14142	-999.00000	0.184E+03	-0.999E+03	2	0.119E+03	-0.999E+03	2		-999.0000	-999
2002-08-24T10:00:00	3955841	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.8	-999.0	-999.00000	0.10276	-999.00000	0.117E+03	-0.999E+03	2	0.789E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T10:15:00	3955844	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.8	-999.0	-999.00000	0.10264	-999.00000	0.117E+03	-0.999E+03	2	0.788E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T10:30:00	3955847	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.8	-999.0	-999.00000	0.10264	-999.00000	0.117E+03	-0.999E+03	2	0.704E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T10:45:00	3955852	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.8	-999.0	-999.00000	0.12212	-999.00000	0.151E+03	-0.999E+03	2	0.914E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T11:00:00	3955853	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.8	-999.0	-999.00000	0.12212	-999.00000	0.151E+03	-0.999E+03	2	0.914E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T11:15:00	3955858	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.8	-999.0	-999.00000	0.12204	-999.00000	0.150E+03	-0.999E+03	2	0.913E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T11:30:00	3955860	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	0.10388	-999.00000	0.119E+03	-0.999E+03	2	0.789E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T11:45:00	3955864	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	0.10383	-999.00000	0.119E+03	-0.999E+03	2	0.788E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T12:00:00	3955867	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	0.10383	-999.00000	0.119E+03	-0.999E+03	2	0.832E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T12:15:00	3955870	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	0.10386	-999.00000	0.119E+03	-0.999E+03	2	0.832E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T12:30:00	3955872	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.12443	-999.00000	0.155E+03	-0.999E+03	2	0.108E+03	-0.999E+03	2		-999.0000	-999
2002-08-24T12:45:00	3955874	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.10510	-999.00000	0.121E+03	-0.999E+03	2	0.790E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T13:00:00	3955878	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.10501	-999.00000	0.121E+03	-0.999E+03	2	0.788E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T13:15:00	3955880	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.10501	-999.00000	0.121E+03	-0.999E+03	2	0.788E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T13:30:00	3955884	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.08552	-999.00000	0.872E+02	-0.999E+03	2	0.716E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T13:45:00	3955887	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.10615	-999.00000	0.123E+03	-0.999E+03	2	0.930E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T14:00:00	3955891	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.08669	-999.00000	0.893E+02	-0.999E+03	2	0.625E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T14:15:00	3955892	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.08679	-999.00000	0.894E+02	-0.999E+03	2	0.626E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T14:30:00	3955897	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.10612	-999.00000	0.123E+03	-0.999E+03	2	0.678E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T14:45:00	3955900	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.06844	-999.00000	0.574E+02	-0.999E+03	2	0.569E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T15:00:00	3955902	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.04889	-999.00000	0.231E+02	-0.999E+03	2	0.481E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T15:15:00	3955905	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.04892	-999.00000	0.231E+02	-0.999E+03	2	0.493E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T15:30:00	3955908	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.06838	-999.00000	0.573E+02	-0.999E+03	2	0.555E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T15:45:00	3955910	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.06838	-999.00000	0.573E+02	-0.999E+03	2	0.515E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T16:00:00	3955913	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.3	-999.0	-999.00000	0.08896	-999.00000	0.932E+02	-0.999E+03	2	0.580E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T16:15:00	3955917	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.3	-999.0	-999.00000	0.06957	-999.00000	0.594E+02	-0.999E+03	2	0.515E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T16:30:00	3955919	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.3	-999.0	-999.00000	0.05006	-999.00000	0.251E+02	-0.999E+03	2	0.436E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T16:45:00	3955922	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.3	-999.0	-999.00000	0.05006	-999.00000	0.251E+02	-0.999E+03	2	0.446E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T17:00:00	3955925	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.3	-999.0	-999.00000	0.04999	-999.00000	0.250E+02	-0.999E+03	2	0.446E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T17:15:00	3955928	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.3	-999.0	-999.00000	0.03076	-999.00000		-0.999E+03	-999	0.396E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T17:30:00	3955931	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.3	-999.0	-999.00000	0.06942	-999.00000	0.591E+02	-0.999E+03	2	0.466E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T17:45:00	3955934	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.3	-999.0	-999.00000	0.03063	-999.00000		-0.999E+03	-999	0.396E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T18:00:00	3955939	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.02941	-999.00000		-0.999E+03	-999	0.387E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T18:15:00	3955940	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.04886	-999.00000	0.230E+02	-0.999E+03	2	0.446E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T18:30:00	3955945	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.02934	-999.00000		-0.999E+03	-999	0.396E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T18:45:00	3955948	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.01001	-999.00000		-0.999E+03	-999	0.343E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T19:00:00	3955951	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.02935	-999.00000		-0.999E+03	-999	0.367E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T19:15:00	3955953	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.02941	-999.00000		-0.999E+03	-999	0.367E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T19:30:00	3955957	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.00992	-999.00000		-0.999E+03	-999	0.326E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T19:45:00	3955960	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	-0.00953	-999.00000		-0.999E+03	-999	0.282E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T20:00:00	3955962	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.00992	-999.00000		-0.999E+03	-999	0.302E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T20:15:00	3955965	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	0.00974	-999.00000		-0.999E+03	-999	0.302E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T20:30:00	3955969	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.2	-999.0	-999.00000	-0.02893	-999.00000		-0.999E+03	-999	0.238E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T20:45:00	3955972	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.00869	-999.00000		-0.999E+03	-999	0.280E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T21:00:00	3955974	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	0.00875	-999.00000		-0.999E+03	-999	0.266E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T21:15:00	3955978	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	-0.01080	-999.00000		-0.999E+03	-999	0.230E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T21:30:00	3955981	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	-0.04964	-999.00000		-0.999E+03	-999	0.173E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T21:45:00	3955982	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	-0.03031	-999.00000		-0.999E+03	-999	0.210E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T22:00:00	3955987	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	-0.03022	-999.00000		-0.999E+03	-999	0.195E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T22:15:00	3955990	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	-0.03022	-999.00000		-0.999E+03	-999	0.195E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T22:30:00	3955993	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.1	-999.0	-999.00000	-0.01073	-999.00000		-0.999E+03	-999	0.203E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T22:45:00	3955994	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	-0.01188	-999.00000		-0.999E+03	-999	0.203E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T23:00:00	3955998	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.00758	-999.00000		-0.999E+03	-999	0.229E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T23:15:00	3956000	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.00730	-999.00000		-0.999E+03	-999	0.202E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T23:30:00	3956003	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	-0.05070	-999.00000		-0.999E+03	-999	0.149E+02	-0.999E+03	2		-999.0000	-999
2002-08-24T23:45:00	3956008	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	-0.01197	-999.00000		-0.999E+03	-999	0.185E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T00:00:00	3956009	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.00758	-999.00000		-0.999E+03	-999	0.208E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T00:15:00	3956014	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	-0.01191	-999.00000		-0.999E+03	-999	0.175E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T00:30:00	3956016	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	-0.01315	-999.00000		-0.999E+03	-999	0.175E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T00:45:00	3956018	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	-0.03248	-999.00000		-0.999E+03	-999	0.160E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T01:00:00	3956023	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	-0.01315	-999.00000		-0.999E+03	-999	0.166E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T01:15:00	3956024	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	0.00637	-999.00000		-0.999E+03	-999	0.198E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T01:30:00	3956028	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	-0.01309	-999.00000		-0.999E+03	-999	0.166E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T01:45:00	3956031	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	-0.03254	-999.00000		-0.999E+03	-999	0.148E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T02:00:00	3956035	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	-0.01302	-999.00000		-0.999E+03	-999	0.166E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T02:15:00	3956037	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	0.00639	-999.00000		-0.999E+03	-999	0.174E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T02:30:00	3956040	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.8	-999.0	-999.00000	0.00521	-999.00000		-0.999E+03	-999	0.192E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T02:45:00	3956043	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.8	-999.0	-999.00000	0.02467	-999.00000		-0.999E+03	-999	0.210E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T03:00:00	3956045	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.8	-999.0	-999.00000	0.00521	-999.00000		-0.999E+03	-999	0.202E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T03:15:00	3956049	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.8	-999.0	-999.00000	-0.03370	-999.00000		-0.999E+03	-999	0.172E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T03:30:00	3956052	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.8	-999.0	-999.00000	0.00515	-999.00000		-0.999E+03	-999	0.202E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T03:45:00	3956055	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.8	-999.0	-999.00000	-0.01418	-999.00000		-0.999E+03	-999	0.175E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T04:00:00	3956059	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.8	-999.0	-999.00000	-0.05312	-999.00000		-0.999E+03	-999	0.145E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T04:15:00	3956060	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.8	-999.0	-999.00000	-0.03379	-999.00000		-0.999E+03	-999	0.167E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T04:30:00	3956063	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	-0.03257	-999.00000		-0.999E+03	-999	0.195E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T04:45:00	3956067	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	-0.01309	-999.00000		-0.999E+03	-999	0.198E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T05:00:00	3956071	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	-0.01303	-999.00000		-0.999E+03	-999	0.214E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T05:15:00	3956073	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	0.00630	-999.00000		-0.999E+03	-999	0.240E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T05:30:00	3956076	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	0.00640	-999.00000		-0.999E+03	-999	0.259E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T05:45:00	3956080	Colorado River near Grand Canyon AZ (09402500)	-999.0	12.9	-999.0	-999.00000	-0.03251	-999.00000		-0.999E+03	-999	0.215E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T06:00:00	3956083	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.02706	-999.00000		-0.999E+03	-999	0.292E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T06:15:00	3956084	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.00755	-999.00000		-0.999E+03	-999	0.280E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T06:30:00	3956088	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	-0.01184	-999.00000		-0.999E+03	-999	0.262E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T06:45:00	3956090	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.00767	-999.00000		-0.999E+03	-999	0.295E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T07:00:00	3956093	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.02700	-999.00000		-0.999E+03	-999	0.340E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T07:15:00	3956097	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.04652	-999.00000	0.189E+02	-0.999E+03	2	0.383E+02	-0.999E+03	2		-999.0000	-999
2002-08-25T07:30:00	3956099	Colorado River near Grand Canyon AZ (09402500)	-999.0	13.0	-999.0	-999.00000	0.04655	-999.00000	0.189E+02	-0.999E+03	2	0.413E+02	-0.999E+03	2		-999.0000	-999
